dataset,class,k_shot,seed,support_calibration_mode,support_cal_median,support_cal_mad,support_cal_q25,support_cal_q75,support_cal_mean,support_cal_std,support_cal_count
mvtec,bottle,8,0,loio_conformal,13.192293167114258,0.7985663414001465,12.641964673995972,14.900930881500244,14.076337933540344,1.9588510535853747,8
mvtec,bottle,8,1,loio_conformal,13.90156602859497,0.8081932067871094,13.10799241065979,14.572753429412842,14.060165524482727,1.1175198083861861,8
mvtec,bottle,8,2,loio_conformal,13.548540115356445,1.056863784790039,13.014331340789795,14.897392511367798,13.949352145195007,1.3403580649959155,8
mvtec,bottle,8,3,loio_conformal,14.53441047668457,1.1954445838928223,13.593522548675537,15.62624454498291,14.818375825881958,1.7530302466437517,8
mvtec,bottle,8,4,loio_conformal,14.189216613769531,0.9296064376831055,13.575968503952026,15.472371101379395,14.95909833908081,2.185844438757754,8
mvtec,cable,1,0,patch_split_conformal,14.137604713439941,0.0,14.137604713439941,14.137604713439941,14.137604713439941,0.0,1
mvtec,cable,1,1,patch_split_conformal,14.159371376037598,0.0,14.159371376037598,14.159371376037598,14.159371376037598,0.0,1
mvtec,cable,1,2,patch_split_conformal,14.03898811340332,0.0,14.03898811340332,14.03898811340332,14.03898811340332,0.0,1
mvtec,cable,1,3,patch_split_conformal,12.770081520080566,0.0,12.770081520080566,12.770081520080566,12.770081520080566,0.0,1
mvtec,cable,1,4,patch_split_conformal,12.994428634643555,0.0,12.994428634643555,12.994428634643555,12.994428634643555,0.0,1
mvtec,cable,2,0,loio_conformal,23.711482048034668,0.22461605072021484,23.59917402267456,23.823790073394775,23.711482048034668,0.22461605072021484,2
mvtec,cable,2,1,loio_conformal,26.019943237304688,3.6199283599853516,24.20997905731201,27.829907417297363,26.019943237304688,3.6199283599853516,2
mvtec,cable,2,2,loio_conformal,24.862201690673828,2.5058231353759766,23.60929012298584,26.115113258361816,24.862201690673828,2.5058231353759766,2
mvtec,cable,2,3,loio_conformal,24.097559928894043,2.33762264251709,22.928748607635498,25.266371250152588,24.097559928894043,2.33762264251709,2
mvtec,cable,2,4,loio_conformal,24.046027183532715,0.6972017288208008,23.697426319122314,24.394628047943115,24.046027183532715,0.6972017288208008,2
mvtec,cable,4,0,loio_conformal,20.783087730407715,1.6480026245117188,19.814671993255615,22.094161987304688,21.125746250152588,2.641283742971908,4
mvtec,cable,4,1,loio_conformal,21.374611854553223,1.4031782150268555,20.299315452575684,22.568036556243896,21.492740154266357,1.7109168652567834,4
mvtec,cable,4,2,loio_conformal,20.824448585510254,0.19375133514404297,20.648235321044922,20.988849639892578,20.812636375427246,0.21764179376439072,4
mvtec,cable,4,3,loio_conformal,18.432613372802734,0.578669548034668,17.99809694290161,19.10847234725952,18.6739559173584,1.0055813675849445,4
mvtec,cable,4,4,loio_conformal,21.55427074432373,1.0076274871826172,20.598174571990967,22.210474491119385,21.25437831878662,1.6748227096507247,4
mvtec,cable,8,0,loio_conformal,19.168039321899414,1.2869043350219727,18.183837890625,20.85627555847168,19.705201864242554,1.8661536287097027,8
mvtec,cable,8,1,loio_conformal,19.556718826293945,0.5147104263305664,19.152591228485107,20.215662002563477,19.728552103042603,1.4588607370053988,8
mvtec,cable,8,2,loio_conformal,18.69590473175049,0.6738128662109375,18.019948959350586,19.205295085906982,18.71173119544983,1.0188442034457308,8
mvtec,cable,8,3,loio_conformal,18.575905799865723,0.3647279739379883,17.931694507598877,18.727636337280273,18.92332935333252,1.8938186648973157,8
mvtec,cable,8,4,loio_conformal,20.261713981628418,1.7799091339111328,18.55683660507202,21.67389726638794,20.138426303863525,1.8255836261447194,8
mvtec,capsule,1,0,patch_split_conformal,11.086793899536133,0.0,11.086793899536133,11.086793899536133,11.086793899536133,0.0,1
mvtec,capsule,1,1,patch_split_conformal,11.170530319213867,0.0,11.170530319213867,11.170530319213867,11.170530319213867,0.0,1
mvtec,capsule,1,2,patch_split_conformal,14.098329544067383,0.0,14.098329544067383,14.098329544067383,14.098329544067383,0.0,1
mvtec,capsule,1,3,patch_split_conformal,11.928834915161133,0.0,11.928834915161133,11.928834915161133,11.928834915161133,0.0,1
mvtec,capsule,1,4,patch_split_conformal,13.547638893127441,0.0,13.547638893127441,13.547638893127441,13.547638893127441,0.0,1
mvtec,capsule,2,0,loio_conformal,22.203096389770508,4.470905303955078,19.96764373779297,24.438549041748047,22.203096389770508,4.470905303955078,2
mvtec,capsule,2,1,loio_conformal,26.032170295715332,4.109137535095215,23.977601528167725,28.08673906326294,26.032170295715332,4.109137535095215,2
mvtec,capsule,2,2,loio_conformal,17.313796043395996,0.9025640487670898,16.86251401901245,17.76507806777954,17.313796043395996,0.9025640487670898,2
mvtec,capsule,2,3,loio_conformal,24.911209106445312,5.393856048583984,22.21428108215332,27.608137130737305,24.911209106445312,5.393856048583984,2
mvtec,capsule,2,4,loio_conformal,22.77699851989746,0.94183349609375,22.306081771850586,23.247915267944336,22.77699851989746,0.94183349609375,2
mvtec,capsule,4,0,loio_conformal,14.590646743774414,0.46294307708740234,14.349593162536621,17.50990605354309,17.268852472305298,5.175557007388003,4
mvtec,capsule,4,1,loio_conformal,17.9330997467041,0.9628887176513672,16.56685495376587,18.737810134887695,17.371565341949463,1.846585893901583,4
mvtec,capsule,4,2,loio_conformal,15.20018720626831,0.7914142608642578,14.53766417503357,15.880322217941284,15.217799186706543,0.8547957290412503,4
mvtec,capsule,4,3,loio_conformal,15.911961078643799,1.0153188705444336,15.288936853408813,19.610008716583252,18.986984491348267,6.409623951720534,4
mvtec,capsule,4,4,loio_conformal,17.893657684326172,1.0571794509887695,16.879581689834595,18.73664426803589,17.72256827354431,1.3774202093614627,4
mvtec,capsule,8,0,loio_conformal,15.117391109466553,1.478832721710205,13.660966873168945,16.930190086364746,15.92313826084137,2.69583417041473,8
mvtec,capsule,8,1,loio_conformal,16.726125717163086,1.2282886505126953,15.757145166397095,17.800952911376953,16.678086519241333,1.8018404265714065,8
mvtec,capsule,8,2,loio_conformal,16.19094705581665,1.4878597259521484,14.926981210708618,18.010733127593994,17.195385217666626,3.18059054661312,8
mvtec,capsule,8,3,loio_conformal,16.001123428344727,1.6478443145751953,14.49704885482788,17.720444202423096,16.607013821601868,2.509289248292922,8
mvtec,capsule,8,4,loio_conformal,15.988933086395264,1.1276435852050781,15.124121904373169,16.822693824768066,16.134764075279236,1.7568325611878148,8
mvtec,carpet,1,0,patch_split_conformal,7.38969087600708,0.0,7.38969087600708,7.38969087600708,7.38969087600708,0.0,1
mvtec,carpet,1,1,patch_split_conformal,7.356245517730713,0.0,7.356245517730713,7.356245517730713,7.356245517730713,0.0,1
mvtec,carpet,1,2,patch_split_conformal,7.009021282196045,0.0,7.009021282196045,7.009021282196045,7.009021282196045,0.0,1
mvtec,carpet,1,3,patch_split_conformal,9.931962966918945,0.0,9.931962966918945,9.931962966918945,9.931962966918945,0.0,1
mvtec,carpet,1,4,patch_split_conformal,6.686068058013916,0.0,6.686068058013916,6.686068058013916,6.686068058013916,0.0,1
mvtec,carpet,2,0,loio_conformal,9.861589908599854,0.7226738929748535,9.500252962112427,10.22292685508728,9.861589908599854,0.7226738929748535,2
