dataset,class,k_shot,seed,corruption,source_mode,source_dataset,method,alpha,selected_p_threshold,source_validation_far,source_validation_count,false_alarm_rate,power,alarm_precision,coverage_gap,auroc,ap
visa,candle,2,0,brightness_contrast,matched_condition,visa,source_validated_pool,0.05,0.0374331550802139,0.05,620,0.06666666666666667,0.36666666666666664,0.8461538461538461,0.016666666666666663,0.8158333333333333,0.7953337207713708
visa,candle,2,0,brightness_contrast,matched_condition,visa,source_validated_pool,0.1,0.0962566844919786,0.1,620,0.21666666666666667,0.5666666666666667,0.723404255319149,0.11666666666666667,0.8158333333333333,0.7953337207713708
visa,candle,2,0,brightness_contrast,matched_condition,visa,source_validated_pool,0.2,0.19429590017825313,0.2,620,0.3,0.8333333333333334,0.7352941176470589,0.09999999999999998,0.8158333333333333,0.7953337207713708
visa,candle,2,0,clean,matched_condition,visa,source_validated_pool,0.05,0.0392156862745098,0.04838709677419355,620,0.08333333333333333,0.43333333333333335,0.8387096774193549,0.033333333333333326,0.8569444444444443,0.833244410236961
visa,candle,2,0,clean,matched_condition,visa,source_validated_pool,0.1,0.09269162210338681,0.1,620,0.16666666666666666,0.65,0.7959183673469388,0.06666666666666665,0.8569444444444443,0.833244410236961
visa,candle,2,0,clean,matched_condition,visa,source_validated_pool,0.2,0.19429590017825313,0.2,620,0.2833333333333333,0.8666666666666667,0.7536231884057971,0.08333333333333331,0.8569444444444443,0.833244410236961
visa,candle,2,0,gaussian_noise,matched_condition,visa,source_validated_pool,0.05,0.0374331550802139,0.0467741935483871,620,0.0,0.26666666666666666,1.0,-0.05,0.9015277777777777,0.9025425106319229
visa,candle,2,0,gaussian_noise,matched_condition,visa,source_validated_pool,0.1,0.09457092819614711,0.1,620,0.03333333333333333,0.5166666666666667,0.9393939393939394,-0.06666666666666668,0.9015277777777777,0.9025425106319229
visa,candle,2,0,gaussian_noise,matched_condition,visa,source_validated_pool,0.2,0.19607843137254902,0.19838709677419356,620,0.11666666666666667,0.7833333333333333,0.8703703703703703,-0.08333333333333334,0.9015277777777777,0.9025425106319229
visa,candle,2,0,jpeg,matched_condition,visa,source_validated_pool,0.05,0.043782837127845885,0.04838709677419355,620,0.05,0.48333333333333334,0.90625,0.0,0.8706944444444444,0.8580224607489334
visa,candle,2,0,jpeg,matched_condition,visa,source_validated_pool,0.1,0.09632224168126094,0.1,620,0.15,0.65,0.8125,0.04999999999999999,0.8706944444444444,0.8580224607489334
visa,candle,2,0,jpeg,matched_condition,visa,source_validated_pool,0.2,0.18563922942206654,0.2,620,0.23333333333333334,0.8333333333333334,0.78125,0.033333333333333326,0.8706944444444444,0.8580224607489334
visa,candle,2,1,blur,matched_condition,visa,source_validated_pool,0.05,0.04203152364273205,0.05,620,0.26666666666666666,0.8,0.75,0.21666666666666667,0.7765277777777778,0.7030800558656782
visa,candle,2,1,blur,matched_condition,visa,source_validated_pool,0.1,0.09090909090909091,0.1,620,0.26666666666666666,0.8166666666666667,0.7538461538461538,0.16666666666666666,0.7765277777777778,0.7030800558656782
