dataset,source_dataset,target_class,k_shot,seed,corruption,source_corruption,source_mode,normalization_mode,source_class_limit,source_images_per_class_limit,n_source_classes,partition_allocation,method,unit,alpha,delta,selected_threshold,false_alarm_rate,power,alarm_precision,auroc,ap,n_reference_images,n_proposal_images,n_certification_images,n_source_pool_images,target_pvalue_seconds_per_image,pooled_pvalue_seconds_per_image,threshold_certification_seconds,certificate_delta,certificate_bound_method,n_target_support_scores
mpdd,mvtec,bracket_black,1,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.5625,0.7659574468085106,0.6666666666666666,0.6389627659574468,0.6941762407701956,205,125,137,467,3.5725320288557794e-07,4.92949259785723e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.0,0.0,,0.5,0.5949367088607594,205,125,137,467,3.5725320288557794e-07,4.92949259785723e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.6379654255319149,0.6945747841933334,205,125,137,467,3.5725320288557794e-07,4.92949259785723e-07,0.0009572719864081591,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_black,1,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.5625,0.7659574468085106,0.6666666666666666,0.6389627659574468,0.6941762407701956,205,125,137,467,3.5725320288557794e-07,4.92949259785723e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.0,0.0,,0.5,0.5949367088607594,205,125,137,467,3.5725320288557794e-07,4.92949259785723e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.0,0.0,0.0,,0.6619015957446809,0.6879212030445286,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0007660340052098036,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.65625,0.9148936170212766,0.671875,0.6479388297872339,0.6840715543940771,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.6619015957446809,0.6879212030445286,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0006432340014725924,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.65625,0.9148936170212766,0.671875,0.6479388297872339,0.6840715543940771,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.0,0.0,0.0,,0.6619015957446809,0.6879212030445286,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0007459160115104169,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.71875,0.9574468085106383,0.6617647058823529,0.6479388297872339,0.6840715543940771,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.6619015957446809,0.6879212030445286,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0006313720077741891,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.71875,0.9574468085106383,0.6617647058823529,0.6479388297872339,0.6840715543940771,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.2,0.05,0.0,0.0,0.0,,0.6619015957446809,0.6879212030445286,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0009798840037547052,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.78125,0.9787234042553191,0.647887323943662,0.6479388297872339,0.6840715543940771,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.6619015957446809,0.6879212030445286,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0006192389992065728,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.78125,0.9787234042553191,0.647887323943662,0.6479388297872339,0.6840715543940771,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.8248106625072564e-07,4.874935809852956e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.0,0.0,0.0,,0.6638962765957447,0.6888014348294447,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0007838669989723712,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.65625,0.9148936170212766,0.671875,0.6446143617021276,0.6838205881946834,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.6638962765957447,0.6888014348294447,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0006296589854173362,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.65625,0.9148936170212766,0.671875,0.6446143617021276,0.6838205881946834,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.0,0.0,0.0,,0.6638962765957447,0.6888014348294447,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0007568259898107499,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.75,0.9574468085106383,0.6521739130434783,0.6446143617021276,0.6838205881946834,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.6638962765957447,0.6888014348294447,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0007759120198898017,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.75,0.9574468085106383,0.6521739130434783,0.6446143617021276,0.6838205881946834,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.2,0.05,0.0,0.0,0.0,,0.6638962765957447,0.6888014348294447,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0009514399862382561,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.78125,0.9787234042553191,0.647887323943662,0.6446143617021276,0.6838205881946834,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.6638962765957447,0.6888014348294447,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0006227949925232679,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.78125,0.9787234042553191,0.647887323943662,0.6446143617021276,0.6838205881946834,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.774177365570883e-07,4.857215629536895e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.0,0.0,0.0,,0.6612367021276595,0.6869774830719823,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0007643699937034398,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.65625,0.9361702127659575,0.676923076923077,0.6512632978723405,0.6834027503796037,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.6612367021276595,0.6869774830719823,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0006331250187940896,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.65625,0.9361702127659575,0.676923076923077,0.6512632978723405,0.6834027503796037,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.0,0.0,0.0,,0.6612367021276595,0.6869774830719823,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0007704609888605773,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.71875,0.9574468085106383,0.6617647058823529,0.6512632978723405,0.6834027503796037,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.6612367021276595,0.6869774830719823,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0008898749947547913,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.71875,0.9574468085106383,0.6617647058823529,0.6512632978723405,0.6834027503796037,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.2,0.05,0.0,0.0,0.0,,0.6612367021276595,0.6869774830719823,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0008943940047174692,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.78125,1.0,0.6527777777777778,0.6512632978723405,0.6834027503796037,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.6612367021276595,0.6869774830719823,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0006273039907682687,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.78125,1.0,0.6527777777777778,0.6512632978723405,0.6834027503796037,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.753926257213837e-07,4.879997665934925e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.0,0.0,0.0,,0.644281914893617,0.6751920321921704,240,117,110,467,3.847717955897126e-07,4.876203115888034e-07,0.0007456750026904047,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_black,1,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.0,0.0,,0.6648936170212766,0.7063525009737598,240,117,110,467,3.847717955897126e-07,4.876203115888034e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.847717955897126e-07,4.876203115888034e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.644281914893617,0.6751920321921704,240,117,110,467,3.847717955897126e-07,4.876203115888034e-07,0.0006342470005620271,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_black,1,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.0,0.0,,0.6648936170212766,0.7063525009737598,240,117,110,467,3.847717955897126e-07,4.876203115888034e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.847717955897126e-07,4.876203115888034e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,bracket_black,1,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.0,0.0,0.0,,0.644281914893617,0.6751920321921704,240,117,110,467,3.847717955897126e-07,4.876203115888034e-07,0.000724625977454707,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_black,1,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.4375,0.723404255319149,0.7083333333333334,0.6648936170212766,0.7063525009737598,240,117,110,467,3.847717955897126e-07,4.876203115888034e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_black,1,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.5,0.5949367088607594,240,117,110,467,3.847717955897126e-07,4.876203115888034e-07,0.0,0.008333333333333333,not_applicable,1.0
