dataset,class,k_shot,seed,support_calibration_mode,residual_index,loio_residual
visa,macaroni2,4,3,loio_conformal,3,16.134626388549805
visa,macaroni2,4,4,loio_conformal,0,15.25537109375
visa,macaroni2,4,4,loio_conformal,1,21.59110450744629
visa,macaroni2,4,4,loio_conformal,2,15.635010719299316
visa,macaroni2,4,4,loio_conformal,3,14.20151424407959
visa,macaroni2,8,0,loio_conformal,0,16.0222225189209
visa,macaroni2,8,0,loio_conformal,1,30.040006637573242
visa,macaroni2,8,0,loio_conformal,2,14.791974067687988
visa,macaroni2,8,0,loio_conformal,3,15.812495231628418
visa,macaroni2,8,0,loio_conformal,4,14.435133934020996
visa,macaroni2,8,0,loio_conformal,5,17.056232452392578
visa,macaroni2,8,0,loio_conformal,6,15.387335777282715
visa,macaroni2,8,0,loio_conformal,7,14.302027702331543
visa,macaroni2,8,1,loio_conformal,0,15.29824161529541
visa,macaroni2,8,1,loio_conformal,1,14.177557945251465
visa,macaroni2,8,1,loio_conformal,2,16.984785079956055
visa,macaroni2,8,1,loio_conformal,3,21.64958381652832
visa,macaroni2,8,1,loio_conformal,4,14.874423027038574
visa,macaroni2,8,1,loio_conformal,5,14.380118370056152
visa,macaroni2,8,1,loio_conformal,6,13.841135025024414
visa,macaroni2,8,1,loio_conformal,7,15.605193138122559
visa,macaroni2,8,2,loio_conformal,0,17.35569953918457
visa,macaroni2,8,2,loio_conformal,1,16.297088623046875
visa,macaroni2,8,2,loio_conformal,2,17.849931716918945
visa,macaroni2,8,2,loio_conformal,3,16.879608154296875
visa,macaroni2,8,2,loio_conformal,4,14.06627368927002
visa,macaroni2,8,2,loio_conformal,5,14.382697105407715
visa,macaroni2,8,2,loio_conformal,6,16.42941665649414
visa,macaroni2,8,2,loio_conformal,7,15.419632911682129
visa,macaroni2,8,3,loio_conformal,0,17.418781280517578
visa,macaroni2,8,3,loio_conformal,1,15.334479331970215
visa,macaroni2,8,3,loio_conformal,2,13.984526634216309
visa,macaroni2,8,3,loio_conformal,3,15.787507057189941
visa,macaroni2,8,3,loio_conformal,4,14.599316596984863
visa,macaroni2,8,3,loio_conformal,5,15.262649536132812
visa,macaroni2,8,3,loio_conformal,6,21.80284309387207
visa,macaroni2,8,3,loio_conformal,7,15.854798316955566
visa,macaroni2,8,4,loio_conformal,0,14.786242485046387
visa,macaroni2,8,4,loio_conformal,1,13.065004348754883
visa,macaroni2,8,4,loio_conformal,2,15.119119644165039
visa,macaroni2,8,4,loio_conformal,3,23.241893768310547
visa,macaroni2,8,4,loio_conformal,4,16.1610107421875
visa,macaroni2,8,4,loio_conformal,5,14.225839614868164
visa,macaroni2,8,4,loio_conformal,6,13.765473365783691
visa,macaroni2,8,4,loio_conformal,7,13.334650039672852
visa,pcb1,1,0,patch_split_conformal,0,13.527548789978027
visa,pcb1,1,1,patch_split_conformal,0,14.85747241973877
visa,pcb1,1,2,patch_split_conformal,0,14.618033409118652
visa,pcb1,1,3,patch_split_conformal,0,13.659151077270508
visa,pcb1,1,4,patch_split_conformal,0,13.907137870788574
visa,pcb1,2,0,loio_conformal,0,19.868860244750977
visa,pcb1,2,0,loio_conformal,1,18.99046516418457
visa,pcb1,2,1,loio_conformal,0,28.749876022338867
visa,pcb1,2,1,loio_conformal,1,22.528688430786133
visa,pcb1,2,2,loio_conformal,0,22.5039119720459
visa,pcb1,2,2,loio_conformal,1,22.846847534179688
visa,pcb1,2,3,loio_conformal,0,22.57405662536621
visa,pcb1,2,3,loio_conformal,1,23.952287673950195
visa,pcb1,2,4,loio_conformal,0,18.040124893188477
visa,pcb1,2,4,loio_conformal,1,18.959651947021484
visa,pcb1,4,0,loio_conformal,0,18.60062599182129
visa,pcb1,4,0,loio_conformal,1,18.395864486694336
visa,pcb1,4,0,loio_conformal,2,18.132705688476562
visa,pcb1,4,0,loio_conformal,3,22.203765869140625
visa,pcb1,4,1,loio_conformal,0,28.046831130981445
visa,pcb1,4,1,loio_conformal,1,22.821823120117188
visa,pcb1,4,1,loio_conformal,2,17.26789665222168
visa,pcb1,4,1,loio_conformal,3,22.137800216674805
visa,pcb1,4,2,loio_conformal,0,21.880252838134766
visa,pcb1,4,2,loio_conformal,1,19.868864059448242
visa,pcb1,4,2,loio_conformal,2,17.557010650634766
visa,pcb1,4,2,loio_conformal,3,16.456804275512695
visa,pcb1,4,3,loio_conformal,0,16.970203399658203
visa,pcb1,4,3,loio_conformal,1,24.66791343688965
visa,pcb1,4,3,loio_conformal,2,18.20102310180664
visa,pcb1,4,3,loio_conformal,3,24.022167205810547
visa,pcb1,4,4,loio_conformal,0,17.044410705566406
visa,pcb1,4,4,loio_conformal,1,16.231889724731445
visa,pcb1,4,4,loio_conformal,2,15.670671463012695
visa,pcb1,4,4,loio_conformal,3,15.2816162109375
visa,pcb1,8,0,loio_conformal,0,16.34801483154297
visa,pcb1,8,0,loio_conformal,1,15.115708351135254
visa,pcb1,8,0,loio_conformal,2,19.233200073242188
visa,pcb1,8,0,loio_conformal,3,16.18450927734375
visa,pcb1,8,0,loio_conformal,4,15.453577041625977
visa,pcb1,8,0,loio_conformal,5,17.150007247924805
visa,pcb1,8,0,loio_conformal,6,17.80191421508789
visa,pcb1,8,0,loio_conformal,7,22.14204216003418
visa,pcb1,8,1,loio_conformal,0,28.149951934814453
visa,pcb1,8,1,loio_conformal,1,16.38718032836914
visa,pcb1,8,1,loio_conformal,2,15.860199928283691
visa,pcb1,8,1,loio_conformal,3,15.571558952331543
visa,pcb1,8,1,loio_conformal,4,22.658950805664062
visa,pcb1,8,1,loio_conformal,5,16.29710578918457
visa,pcb1,8,1,loio_conformal,6,21.381916046142578
visa,pcb1,8,1,loio_conformal,7,15.960320472717285
visa,pcb1,8,2,loio_conformal,0,17.844058990478516
visa,pcb1,8,2,loio_conformal,1,14.676793098449707
visa,pcb1,8,2,loio_conformal,2,17.988935470581055
visa,pcb1,8,2,loio_conformal,3,16.56812286376953
visa,pcb1,8,2,loio_conformal,4,21.000932693481445
visa,pcb1,8,2,loio_conformal,5,20.57913589477539
visa,pcb1,8,2,loio_conformal,6,17.914079666137695
visa,pcb1,8,2,loio_conformal,7,15.829336166381836
visa,pcb1,8,3,loio_conformal,0,19.297420501708984
visa,pcb1,8,3,loio_conformal,1,15.55489444732666
visa,pcb1,8,3,loio_conformal,2,15.561476707458496
visa,pcb1,8,3,loio_conformal,3,15.969320297241211
visa,pcb1,8,3,loio_conformal,4,22.866666793823242
visa,pcb1,8,3,loio_conformal,5,16.659513473510742
visa,pcb1,8,3,loio_conformal,6,16.640823364257812
visa,pcb1,8,3,loio_conformal,7,23.759981155395508
visa,pcb1,8,4,loio_conformal,0,16.087594985961914
visa,pcb1,8,4,loio_conformal,1,16.452539443969727
visa,pcb1,8,4,loio_conformal,2,16.198034286499023
visa,pcb1,8,4,loio_conformal,3,17.41944694519043
visa,pcb1,8,4,loio_conformal,4,15.671630859375
visa,pcb1,8,4,loio_conformal,5,18.5142879486084
visa,pcb1,8,4,loio_conformal,6,15.846436500549316
visa,pcb1,8,4,loio_conformal,7,14.522957801818848
visa,pcb2,1,0,patch_split_conformal,0,12.294386863708496
visa,pcb2,1,1,patch_split_conformal,0,16.03912925720215
visa,pcb2,1,2,patch_split_conformal,0,13.110898971557617
visa,pcb2,1,3,patch_split_conformal,0,14.404190063476562
visa,pcb2,1,4,patch_split_conformal,0,13.965967178344727
visa,pcb2,2,0,loio_conformal,0,18.666723251342773
visa,pcb2,2,0,loio_conformal,1,16.64603042602539
visa,pcb2,2,1,loio_conformal,0,19.405405044555664
visa,pcb2,2,1,loio_conformal,1,16.497013092041016
visa,pcb2,2,2,loio_conformal,0,15.370414733886719
visa,pcb2,2,2,loio_conformal,1,16.438112258911133
visa,pcb2,2,3,loio_conformal,0,16.374011993408203
visa,pcb2,2,3,loio_conformal,1,20.706501007080078
visa,pcb2,2,4,loio_conformal,0,19.096118927001953
visa,pcb2,2,4,loio_conformal,1,17.66524314880371
visa,pcb2,4,0,loio_conformal,0,17.08702278137207
visa,pcb2,4,0,loio_conformal,1,15.041154861450195
visa,pcb2,4,0,loio_conformal,2,15.111287117004395
visa,pcb2,4,0,loio_conformal,3,14.995539665222168
visa,pcb2,4,1,loio_conformal,0,16.794118881225586
visa,pcb2,4,1,loio_conformal,1,15.793779373168945
visa,pcb2,4,1,loio_conformal,2,15.530999183654785
visa,pcb2,4,1,loio_conformal,3,15.471872329711914
visa,pcb2,4,2,loio_conformal,0,14.773003578186035
visa,pcb2,4,2,loio_conformal,1,15.589922904968262
visa,pcb2,4,2,loio_conformal,2,20.256105422973633
visa,pcb2,4,2,loio_conformal,3,15.022268295288086
visa,pcb2,4,3,loio_conformal,0,18.055051803588867
visa,pcb2,4,3,loio_conformal,1,20.048070907592773
visa,pcb2,4,3,loio_conformal,2,15.053730964660645
visa,pcb2,4,3,loio_conformal,3,17.75938606262207
visa,pcb2,4,4,loio_conformal,0,17.23784828186035
visa,pcb2,4,4,loio_conformal,1,19.856225967407227
visa,pcb2,4,4,loio_conformal,2,15.679405212402344
visa,pcb2,4,4,loio_conformal,3,17.096303939819336
visa,pcb2,8,0,loio_conformal,0,17.62457847595215
visa,pcb2,8,0,loio_conformal,1,17.451648712158203
visa,pcb2,8,0,loio_conformal,2,16.190149307250977
visa,pcb2,8,0,loio_conformal,3,17.3746395111084
visa,pcb2,8,0,loio_conformal,4,14.686396598815918
visa,pcb2,8,0,loio_conformal,5,14.990296363830566
visa,pcb2,8,0,loio_conformal,6,14.387547492980957
visa,pcb2,8,0,loio_conformal,7,14.350570678710938
visa,pcb2,8,1,loio_conformal,0,15.752044677734375
visa,pcb2,8,1,loio_conformal,1,14.898282051086426
visa,pcb2,8,1,loio_conformal,2,17.369205474853516
visa,pcb2,8,1,loio_conformal,3,15.820013999938965
visa,pcb2,8,1,loio_conformal,4,14.948562622070312
visa,pcb2,8,1,loio_conformal,5,15.7030611038208
visa,pcb2,8,1,loio_conformal,6,14.998855590820312
visa,pcb2,8,1,loio_conformal,7,14.762214660644531
visa,pcb2,8,2,loio_conformal,0,14.740630149841309
visa,pcb2,8,2,loio_conformal,1,15.689742088317871
visa,pcb2,8,2,loio_conformal,2,14.381512641906738
visa,pcb2,8,2,loio_conformal,3,14.696173667907715
visa,pcb2,8,2,loio_conformal,4,16.94273567199707
visa,pcb2,8,2,loio_conformal,5,14.568766593933105
visa,pcb2,8,2,loio_conformal,6,20.942943572998047
visa,pcb2,8,2,loio_conformal,7,17.13129234313965
visa,pcb2,8,3,loio_conformal,0,15.94381046295166
visa,pcb2,8,3,loio_conformal,1,16.949451446533203
visa,pcb2,8,3,loio_conformal,2,16.03606605529785
visa,pcb2,8,3,loio_conformal,3,16.773588180541992
visa,pcb2,8,3,loio_conformal,4,15.08949089050293
visa,pcb2,8,3,loio_conformal,5,16.81975746154785
visa,pcb2,8,3,loio_conformal,6,15.018221855163574
visa,pcb2,8,3,loio_conformal,7,16.27682876586914
visa,pcb2,8,4,loio_conformal,0,14.630417823791504
visa,pcb2,8,4,loio_conformal,1,17.51341438293457
visa,pcb2,8,4,loio_conformal,2,16.557641983032227
visa,pcb2,8,4,loio_conformal,3,20.55674934387207
visa,pcb2,8,4,loio_conformal,4,15.086474418640137
visa,pcb2,8,4,loio_conformal,5,14.697972297668457
visa,pcb2,8,4,loio_conformal,6,14.599614143371582
visa,pcb2,8,4,loio_conformal,7,16.08250617980957
visa,pcb3,1,0,patch_split_conformal,0,15.661039352416992
visa,pcb3,1,1,patch_split_conformal,0,19.116621017456055
visa,pcb3,1,2,patch_split_conformal,0,16.309001922607422
visa,pcb3,1,3,patch_split_conformal,0,16.699033737182617
visa,pcb3,1,4,patch_split_conformal,0,16.10590171813965
visa,pcb3,2,0,loio_conformal,0,21.705289840698242
visa,pcb3,2,0,loio_conformal,1,20.54728126525879
visa,pcb3,2,1,loio_conformal,0,20.276397705078125
visa,pcb3,2,1,loio_conformal,1,20.46036720275879
visa,pcb3,2,2,loio_conformal,0,20.524490356445312
visa,pcb3,2,2,loio_conformal,1,21.701688766479492
visa,pcb3,2,3,loio_conformal,0,19.806550979614258
visa,pcb3,2,3,loio_conformal,1,15.83199405670166
visa,pcb3,2,4,loio_conformal,0,19.286710739135742
visa,pcb3,2,4,loio_conformal,1,21.653121948242188
visa,pcb3,4,0,loio_conformal,0,16.838186264038086
visa,pcb3,4,0,loio_conformal,1,17.935775756835938
visa,pcb3,4,0,loio_conformal,2,19.318904876708984
visa,pcb3,4,0,loio_conformal,3,16.852481842041016
visa,pcb3,4,1,loio_conformal,0,17.142549514770508
visa,pcb3,4,1,loio_conformal,1,21.068037033081055
visa,pcb3,4,1,loio_conformal,2,16.944459915161133
visa,pcb3,4,1,loio_conformal,3,17.00111198425293
visa,pcb3,4,2,loio_conformal,0,17.89056396484375
visa,pcb3,4,2,loio_conformal,1,16.820695877075195
visa,pcb3,4,2,loio_conformal,2,18.503232955932617
visa,pcb3,4,2,loio_conformal,3,19.934179306030273
visa,pcb3,4,3,loio_conformal,0,17.338743209838867
visa,pcb3,4,3,loio_conformal,1,20.968585968017578
visa,pcb3,4,3,loio_conformal,2,18.41078758239746
visa,pcb3,4,3,loio_conformal,3,15.6414794921875
visa,pcb3,4,4,loio_conformal,0,18.497732162475586
visa,pcb3,4,4,loio_conformal,1,19.685510635375977
visa,pcb3,4,4,loio_conformal,2,19.063230514526367
visa,pcb3,4,4,loio_conformal,3,16.272153854370117
visa,pcb3,8,0,loio_conformal,0,17.874738693237305
visa,pcb3,8,0,loio_conformal,1,17.375507354736328
visa,pcb3,8,0,loio_conformal,2,15.878173828125
visa,pcb3,8,0,loio_conformal,3,17.59747886657715
visa,pcb3,8,0,loio_conformal,4,16.823928833007812
visa,pcb3,8,0,loio_conformal,5,17.542957305908203
visa,pcb3,8,0,loio_conformal,6,19.127668380737305
visa,pcb3,8,0,loio_conformal,7,16.290889739990234
visa,pcb3,8,1,loio_conformal,0,16.87857437133789
visa,pcb3,8,1,loio_conformal,1,20.43330955505371
visa,pcb3,8,1,loio_conformal,2,18.785308837890625
visa,pcb3,8,1,loio_conformal,3,18.476797103881836
visa,pcb3,8,1,loio_conformal,4,16.951190948486328
visa,pcb3,8,1,loio_conformal,5,17.301483154296875
visa,pcb3,8,1,loio_conformal,6,16.786731719970703
visa,pcb3,8,1,loio_conformal,7,16.10087776184082
visa,pcb3,8,2,loio_conformal,0,17.123226165771484
visa,pcb3,8,2,loio_conformal,1,17.49650764465332
visa,pcb3,8,2,loio_conformal,2,16.719419479370117
visa,pcb3,8,2,loio_conformal,3,16.728784561157227
visa,pcb3,8,2,loio_conformal,4,17.8908634185791
visa,pcb3,8,2,loio_conformal,5,16.529565811157227
visa,pcb3,8,2,loio_conformal,6,16.743528366088867
visa,pcb3,8,2,loio_conformal,7,20.540096282958984
visa,pcb3,8,3,loio_conformal,0,16.000125885009766
visa,pcb3,8,3,loio_conformal,1,17.179731369018555
visa,pcb3,8,3,loio_conformal,2,15.88850212097168
visa,pcb3,8,3,loio_conformal,3,18.759380340576172
visa,pcb3,8,3,loio_conformal,4,20.113401412963867
visa,pcb3,8,3,loio_conformal,5,16.694660186767578
visa,pcb3,8,3,loio_conformal,6,17.99126434326172
visa,pcb3,8,3,loio_conformal,7,15.389077186584473
visa,pcb3,8,4,loio_conformal,0,20.91098403930664
visa,pcb3,8,4,loio_conformal,1,17.987775802612305
visa,pcb3,8,4,loio_conformal,2,17.43609046936035
visa,pcb3,8,4,loio_conformal,3,18.631128311157227
visa,pcb3,8,4,loio_conformal,4,17.74223518371582
visa,pcb3,8,4,loio_conformal,5,17.010324478149414
visa,pcb3,8,4,loio_conformal,6,17.195842742919922
visa,pcb3,8,4,loio_conformal,7,16.800012588500977
visa,pcb4,1,0,patch_split_conformal,0,14.23332691192627
visa,pcb4,1,1,patch_split_conformal,0,13.708314895629883
visa,pcb4,1,2,patch_split_conformal,0,13.104925155639648
visa,pcb4,1,3,patch_split_conformal,0,15.99384880065918
visa,pcb4,1,4,patch_split_conformal,0,17.221899032592773
visa,pcb4,2,0,loio_conformal,0,20.36855125427246
visa,pcb4,2,0,loio_conformal,1,17.4859561920166
visa,pcb4,2,1,loio_conformal,0,16.888259887695312
visa,pcb4,2,1,loio_conformal,1,23.369796752929688
visa,pcb4,2,2,loio_conformal,0,22.083377838134766
visa,pcb4,2,2,loio_conformal,1,27.886035919189453
visa,pcb4,2,3,loio_conformal,0,18.48914909362793
visa,pcb4,2,3,loio_conformal,1,17.49938201904297
visa,pcb4,2,4,loio_conformal,0,18.33200454711914
visa,pcb4,2,4,loio_conformal,1,23.15043067932129
visa,pcb4,4,0,loio_conformal,0,19.50208854675293
visa,pcb4,4,0,loio_conformal,1,16.18375015258789
visa,pcb4,4,0,loio_conformal,2,16.5172061920166
visa,pcb4,4,0,loio_conformal,3,16.1896915435791
visa,pcb4,4,1,loio_conformal,0,16.448726654052734
visa,pcb4,4,1,loio_conformal,1,17.358951568603516
visa,pcb4,4,1,loio_conformal,2,18.341859817504883
visa,pcb4,4,1,loio_conformal,3,16.152118682861328
visa,pcb4,4,2,loio_conformal,0,16.87784194946289
visa,pcb4,4,2,loio_conformal,1,17.550506591796875
visa,pcb4,4,2,loio_conformal,2,21.255395889282227
visa,pcb4,4,2,loio_conformal,3,19.509191513061523
visa,pcb4,4,3,loio_conformal,0,16.591501235961914
visa,pcb4,4,3,loio_conformal,1,17.62982749938965
visa,pcb4,4,3,loio_conformal,2,16.888168334960938
visa,pcb4,4,3,loio_conformal,3,15.899270057678223
visa,pcb4,4,4,loio_conformal,0,17.56345558166504
visa,pcb4,4,4,loio_conformal,1,17.350631713867188
visa,pcb4,4,4,loio_conformal,2,16.92592430114746
visa,pcb4,4,4,loio_conformal,3,18.768360137939453
visa,pcb4,8,0,loio_conformal,0,14.361186027526855
visa,pcb4,8,0,loio_conformal,1,17.004806518554688
visa,pcb4,8,0,loio_conformal,2,18.85601806640625
visa,pcb4,8,0,loio_conformal,3,13.858015060424805
visa,pcb4,8,0,loio_conformal,4,22.5170955657959
visa,pcb4,8,0,loio_conformal,5,15.647032737731934
visa,pcb4,8,0,loio_conformal,6,16.424640655517578
visa,pcb4,8,0,loio_conformal,7,15.612791061401367
visa,pcb4,8,1,loio_conformal,0,15.337199211120605
visa,pcb4,8,1,loio_conformal,1,18.125547409057617
visa,pcb4,8,1,loio_conformal,2,17.266462326049805
visa,pcb4,8,1,loio_conformal,3,15.939330101013184
visa,pcb4,8,1,loio_conformal,4,14.600339889526367
visa,pcb4,8,1,loio_conformal,5,16.486379623413086
visa,pcb4,8,1,loio_conformal,6,14.710270881652832
visa,pcb4,8,1,loio_conformal,7,17.057382583618164
visa,pcb4,8,2,loio_conformal,0,14.787306785583496
visa,pcb4,8,2,loio_conformal,1,16.894638061523438
visa,pcb4,8,2,loio_conformal,2,16.627933502197266
visa,pcb4,8,2,loio_conformal,3,19.121856689453125
visa,pcb4,8,2,loio_conformal,4,16.742292404174805
visa,pcb4,8,2,loio_conformal,5,16.585086822509766
visa,pcb4,8,2,loio_conformal,6,16.97764778137207
visa,pcb4,8,2,loio_conformal,7,21.043893814086914
visa,pcb4,8,3,loio_conformal,0,22.14706802368164
visa,pcb4,8,3,loio_conformal,1,16.133302688598633
visa,pcb4,8,3,loio_conformal,2,15.526338577270508
visa,pcb4,8,3,loio_conformal,3,16.846071243286133
visa,pcb4,8,3,loio_conformal,4,15.866559982299805
visa,pcb4,8,3,loio_conformal,5,14.45598316192627
visa,pcb4,8,3,loio_conformal,6,16.746889114379883
visa,pcb4,8,3,loio_conformal,7,15.460333824157715
visa,pcb4,8,4,loio_conformal,0,16.449932098388672
visa,pcb4,8,4,loio_conformal,1,16.912988662719727
visa,pcb4,8,4,loio_conformal,2,14.405006408691406
visa,pcb4,8,4,loio_conformal,3,16.578336715698242
visa,pcb4,8,4,loio_conformal,4,17.165159225463867
visa,pcb4,8,4,loio_conformal,5,15.080920219421387
visa,pcb4,8,4,loio_conformal,6,16.927644729614258
visa,pcb4,8,4,loio_conformal,7,17.959369659423828
visa,pipe_fryum,1,0,patch_split_conformal,0,12.493937492370605
visa,pipe_fryum,1,1,patch_split_conformal,0,11.072671890258789
visa,pipe_fryum,1,2,patch_split_conformal,0,10.203696250915527
visa,pipe_fryum,1,3,patch_split_conformal,0,15.921357154846191
visa,pipe_fryum,1,4,patch_split_conformal,0,10.492836952209473
visa,pipe_fryum,2,0,loio_conformal,0,22.630102157592773
visa,pipe_fryum,2,0,loio_conformal,1,20.012182235717773
visa,pipe_fryum,2,1,loio_conformal,0,23.054311752319336
visa,pipe_fryum,2,1,loio_conformal,1,23.864805221557617
visa,pipe_fryum,2,2,loio_conformal,0,24.80743408203125
visa,pipe_fryum,2,2,loio_conformal,1,24.434860229492188
visa,pipe_fryum,2,3,loio_conformal,0,20.65547752380371
visa,pipe_fryum,2,3,loio_conformal,1,30.01315689086914
visa,pipe_fryum,2,4,loio_conformal,0,20.15411376953125
visa,pipe_fryum,2,4,loio_conformal,1,22.488025665283203
visa,pipe_fryum,4,0,loio_conformal,0,17.07736587524414
visa,pipe_fryum,4,0,loio_conformal,1,17.20452117919922
visa,pipe_fryum,4,0,loio_conformal,2,19.79971694946289
visa,pipe_fryum,4,0,loio_conformal,3,22.333776473999023
visa,pipe_fryum,4,1,loio_conformal,0,20.344327926635742
visa,pipe_fryum,4,1,loio_conformal,1,18.635862350463867
visa,pipe_fryum,4,1,loio_conformal,2,21.516054153442383
visa,pipe_fryum,4,1,loio_conformal,3,22.854372024536133
visa,pipe_fryum,4,2,loio_conformal,0,19.50019645690918
visa,pipe_fryum,4,2,loio_conformal,1,31.003665924072266
visa,pipe_fryum,4,2,loio_conformal,2,18.154104232788086
visa,pipe_fryum,4,2,loio_conformal,3,17.4268856048584
visa,pipe_fryum,4,3,loio_conformal,0,16.087793350219727
visa,pipe_fryum,4,3,loio_conformal,1,20.22245216369629
visa,pipe_fryum,4,3,loio_conformal,2,25.08888053894043
visa,pipe_fryum,4,3,loio_conformal,3,21.748117446899414
visa,pipe_fryum,4,4,loio_conformal,0,17.625831604003906
visa,pipe_fryum,4,4,loio_conformal,1,19.45939064025879
visa,pipe_fryum,4,4,loio_conformal,2,17.57464599609375
visa,pipe_fryum,4,4,loio_conformal,3,18.369638442993164
visa,pipe_fryum,8,0,loio_conformal,0,19.07782554626465
visa,pipe_fryum,8,0,loio_conformal,1,15.393564224243164
visa,pipe_fryum,8,0,loio_conformal,2,15.711652755737305
visa,pipe_fryum,8,0,loio_conformal,3,18.94143295288086
visa,pipe_fryum,8,0,loio_conformal,4,13.77012825012207
visa,pipe_fryum,8,0,loio_conformal,5,17.87525749206543
visa,pipe_fryum,8,0,loio_conformal,6,18.234806060791016
visa,pipe_fryum,8,0,loio_conformal,7,21.747249603271484
visa,pipe_fryum,8,1,loio_conformal,0,19.704809188842773
visa,pipe_fryum,8,1,loio_conformal,1,19.34556770324707
visa,pipe_fryum,8,1,loio_conformal,2,16.457874298095703
visa,pipe_fryum,8,1,loio_conformal,3,14.571756362915039
visa,pipe_fryum,8,1,loio_conformal,4,19.40053367614746
visa,pipe_fryum,8,1,loio_conformal,5,16.664670944213867
visa,pipe_fryum,8,1,loio_conformal,6,18.420299530029297
visa,pipe_fryum,8,1,loio_conformal,7,19.652475357055664
visa,pipe_fryum,8,2,loio_conformal,0,18.21896743774414
visa,pipe_fryum,8,2,loio_conformal,1,29.099489212036133
visa,pipe_fryum,8,2,loio_conformal,2,16.28941535949707
visa,pipe_fryum,8,2,loio_conformal,3,18.778461456298828
visa,pipe_fryum,8,2,loio_conformal,4,15.983131408691406
visa,pipe_fryum,8,2,loio_conformal,5,15.905491828918457
visa,pipe_fryum,8,2,loio_conformal,6,16.113462448120117
visa,pipe_fryum,8,2,loio_conformal,7,16.885011672973633
visa,pipe_fryum,8,3,loio_conformal,0,16.874507904052734
visa,pipe_fryum,8,3,loio_conformal,1,13.083915710449219
visa,pipe_fryum,8,3,loio_conformal,2,15.141670227050781
visa,pipe_fryum,8,3,loio_conformal,3,18.651594161987305
visa,pipe_fryum,8,3,loio_conformal,4,18.15720558166504
visa,pipe_fryum,8,3,loio_conformal,5,22.2841739654541
visa,pipe_fryum,8,3,loio_conformal,6,16.244626998901367
visa,pipe_fryum,8,3,loio_conformal,7,20.433612823486328
visa,pipe_fryum,8,4,loio_conformal,0,16.946744918823242
visa,pipe_fryum,8,4,loio_conformal,1,18.118412017822266
visa,pipe_fryum,8,4,loio_conformal,2,15.654597282409668
visa,pipe_fryum,8,4,loio_conformal,3,15.740920066833496
visa,pipe_fryum,8,4,loio_conformal,4,18.20158576965332
visa,pipe_fryum,8,4,loio_conformal,5,17.81772232055664
visa,pipe_fryum,8,4,loio_conformal,6,16.778215408325195
visa,pipe_fryum,8,4,loio_conformal,7,18.952953338623047
