dataset,class,k_shot,seed,support_calibration_mode,support_cal_median,support_cal_mad,support_cal_q25,support_cal_q75,support_cal_mean,support_cal_std,support_cal_count
visa,pcb2,1,3,patch_split_conformal,14.404190063476562,0.0,14.404190063476562,14.404190063476562,14.404190063476562,0.0,1
visa,pcb2,1,4,patch_split_conformal,13.965967178344727,0.0,13.965967178344727,13.965967178344727,13.965967178344727,0.0,1
visa,pcb2,2,0,loio_conformal,17.656376838684082,1.0103464126586914,17.151203632354736,18.161550045013428,17.656376838684082,1.0103464126586914,2
visa,pcb2,2,1,loio_conformal,17.95120906829834,1.4541959762573242,17.224111080169678,18.678307056427002,17.95120906829834,1.4541959762573242,2
visa,pcb2,2,2,loio_conformal,15.904263496398926,0.533848762512207,15.637339115142822,16.17118787765503,15.904263496398926,0.533848762512207,2
visa,pcb2,2,3,loio_conformal,18.54025650024414,2.1662445068359375,17.457134246826172,19.62337875366211,18.54025650024414,2.1662445068359375,2
visa,pcb2,2,4,loio_conformal,18.380681037902832,0.7154378890991211,18.02296209335327,18.738399982452393,18.380681037902832,0.7154378890991211,2
visa,pcb2,4,0,loio_conformal,15.076220989227295,0.05787372589111328,15.029751062393188,15.605221033096313,15.558751106262207,0.8833107231585492,4
visa,pcb2,4,1,loio_conformal,15.662389278411865,0.16095352172851562,15.516217470169067,16.043864250183105,15.897692441940308,0.5315460940881372,4
visa,pcb2,4,2,loio_conformal,15.306095600128174,0.4084596633911133,14.959952116012573,16.756468534469604,16.410325050354004,2.2400116915479655,4
visa,pcb2,4,3,loio_conformal,17.90721893310547,1.1443424224853516,17.082972288131714,18.553306579589844,17.72905993461609,1.7778067501099022,4
visa,pcb2,4,4,loio_conformal,17.167076110839844,0.7792215347290039,16.742079257965088,17.89244270324707,17.467445850372314,1.507798157232004,4
visa,pcb2,8,0,loio_conformal,15.590222835540771,1.2211637496948242,14.611684322357178,17.39389181137085,15.881978392601013,1.352154413144902,8
visa,pcb2,8,1,loio_conformal,15.350958347320557,0.4275360107421875,14.93599247932434,15.769037008285522,15.531530022621155,0.8027114875430933,8
visa,pcb2,8,2,loio_conformal,15.21518611907959,0.740046501159668,14.664321899414062,16.989874839782715,16.136724591255188,2.0767125780416307,8
visa,pcb2,8,3,loio_conformal,16.156447410583496,0.6402254104614258,15.730230569839478,16.785130500793457,16.113401889801025,0.7020529238833045,8
visa,pcb2,8,4,loio_conformal,15.584490299224854,0.9636120796203613,14.681083679199219,16.796585083007812,16.215598821640015,1.9159507340817996,8
