dataset,class,k_shot,seed,corruption,source_mode,source_dataset,method,alpha,selected_p_threshold,source_validation_far,source_validation_count,false_alarm_rate,power,alarm_precision,coverage_gap,auroc,ap
visa,candle,2,2,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.1,0.08685968819599109,0.09850107066381156,467,0.0,0.0,,-0.1,0.9019444444444444,0.9077420840370524
visa,candle,2,2,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.2,0.18791946308724833,0.19914346895074947,467,0.0,0.0,,-0.2,0.9019444444444444,0.9077420840370524
visa,candle,2,2,clean,matched_condition,mvtec,source_validated_pool,0.05,0.04719101123595506,0.04925053533190578,467,0.0,0.0,,-0.05,0.9409722222222222,0.9411149933252305
visa,candle,2,2,clean,matched_condition,mvtec,source_validated_pool,0.1,0.08685968819599109,0.09850107066381156,467,0.0,0.0,,-0.1,0.9409722222222222,0.9411149933252305
visa,candle,2,2,clean,matched_condition,mvtec,source_validated_pool,0.2,0.18485523385300667,0.19914346895074947,467,0.0,0.016666666666666666,1.0,-0.2,0.9409722222222222,0.9411149933252305
visa,candle,2,2,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.05,0.024553571428571428,0.047109207708779445,467,0.0,0.0,,-0.05,0.8791666666666668,0.8896323534794263
visa,candle,2,2,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.1,0.09213483146067415,0.09207708779443255,467,0.0,0.0,,-0.1,0.8791666666666668,0.8896323534794263
visa,candle,2,2,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.2,0.2034313725490196,0.1948608137044968,467,0.0,0.0,,-0.2,0.8791666666666668,0.8896323534794263
visa,candle,2,2,jpeg,matched_condition,mvtec,source_validated_pool,0.05,0.03794642857142857,0.047109207708779445,467,0.0,0.0,,-0.05,0.932361111111111,0.936575722907709
visa,candle,2,2,jpeg,matched_condition,mvtec,source_validated_pool,0.1,0.09276018099547512,0.09850107066381156,467,0.0,0.0,,-0.1,0.932361111111111,0.936575722907709
visa,candle,2,2,jpeg,matched_condition,mvtec,source_validated_pool,0.2,0.19310344827586207,0.19914346895074947,467,0.0,0.0,,-0.2,0.932361111111111,0.936575722907709
visa,candle,2,3,blur,matched_condition,mvtec,source_validated_pool,0.05,0.03355704697986577,0.04925053533190578,467,0.0,0.0,,-0.05,0.9147222222222222,0.8741241755069535
visa,candle,2,3,blur,matched_condition,mvtec,source_validated_pool,0.1,0.0936768149882904,0.09850107066381156,467,0.016666666666666666,0.16666666666666666,0.9090909090909091,-0.08333333333333334,0.9147222222222222,0.8741241755069535
visa,candle,2,3,blur,matched_condition,mvtec,source_validated_pool,0.2,0.19672131147540983,0.19700214132762311,467,0.08333333333333333,0.55,0.868421052631579,-0.11666666666666668,0.9147222222222222,0.8741241755069535
visa,candle,2,3,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.05,0.031818181818181815,0.042826552462526764,467,0.0,0.0,,-0.05,0.8826388888888889,0.8447504258260167
visa,candle,2,3,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.1,0.09090909090909091,0.09850107066381156,467,0.016666666666666666,0.13333333333333333,0.8888888888888888,-0.08333333333333334,0.8826388888888889,0.8447504258260167
visa,candle,2,3,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.2,0.18807339449541285,0.19914346895074947,467,0.08333333333333333,0.43333333333333335,0.8387096774193549,-0.11666666666666668,0.8826388888888889,0.8447504258260167
