dataset,class,k_shot,seed,support_calibration_mode,residual_index,loio_residual
mvtec,leather,2,1,loio_conformal,0,17.16596794128418
mvtec,leather,2,1,loio_conformal,1,17.796903610229492
mvtec,leather,2,2,loio_conformal,0,12.824446678161621
mvtec,leather,2,2,loio_conformal,1,19.83296012878418
mvtec,leather,2,3,loio_conformal,0,11.216394424438477
mvtec,leather,2,3,loio_conformal,1,21.930065155029297
mvtec,leather,2,4,loio_conformal,0,21.81173324584961
mvtec,leather,2,4,loio_conformal,1,13.640111923217773
mvtec,leather,4,0,loio_conformal,0,10.170507431030273
mvtec,leather,4,0,loio_conformal,1,25.410083770751953
mvtec,leather,4,0,loio_conformal,2,11.058355331420898
mvtec,leather,4,0,loio_conformal,3,9.280425071716309
mvtec,leather,4,1,loio_conformal,0,11.748496055603027
mvtec,leather,4,1,loio_conformal,1,15.548205375671387
mvtec,leather,4,1,loio_conformal,2,12.698807716369629
mvtec,leather,4,1,loio_conformal,3,14.762282371520996
mvtec,leather,4,2,loio_conformal,0,9.41203784942627
mvtec,leather,4,2,loio_conformal,1,17.368167877197266
mvtec,leather,4,2,loio_conformal,2,9.314760208129883
mvtec,leather,4,2,loio_conformal,3,8.263689994812012
mvtec,leather,4,3,loio_conformal,0,10.477364540100098
mvtec,leather,4,3,loio_conformal,1,12.719178199768066
mvtec,leather,4,3,loio_conformal,2,11.10789680480957
mvtec,leather,4,3,loio_conformal,3,15.384299278259277
mvtec,leather,4,4,loio_conformal,0,23.311389923095703
mvtec,leather,4,4,loio_conformal,1,9.94025993347168
mvtec,leather,4,4,loio_conformal,2,9.505139350891113
mvtec,leather,4,4,loio_conformal,3,9.469488143920898
mvtec,leather,8,0,loio_conformal,0,9.683005332946777
mvtec,leather,8,0,loio_conformal,1,9.52875804901123
mvtec,leather,8,0,loio_conformal,2,9.778701782226562
mvtec,leather,8,0,loio_conformal,3,25.691354751586914
mvtec,leather,8,0,loio_conformal,4,9.547188758850098
mvtec,leather,8,0,loio_conformal,5,9.491145133972168
mvtec,leather,8,0,loio_conformal,6,11.650888442993164
mvtec,leather,8,0,loio_conformal,7,8.554961204528809
mvtec,leather,8,1,loio_conformal,0,8.930757522583008
mvtec,leather,8,1,loio_conformal,1,8.40991497039795
mvtec,leather,8,1,loio_conformal,2,9.039729118347168
mvtec,leather,8,1,loio_conformal,3,10.847862243652344
mvtec,leather,8,1,loio_conformal,4,8.54112720489502
mvtec,leather,8,1,loio_conformal,5,15.76176929473877
mvtec,leather,8,1,loio_conformal,6,12.678559303283691
mvtec,leather,8,1,loio_conformal,7,12.980935096740723
mvtec,leather,8,2,loio_conformal,0,9.037359237670898
mvtec,leather,8,2,loio_conformal,1,14.770709037780762
mvtec,leather,8,2,loio_conformal,2,8.633829116821289
mvtec,leather,8,2,loio_conformal,3,8.769445419311523
mvtec,leather,8,2,loio_conformal,4,9.370063781738281
mvtec,leather,8,2,loio_conformal,5,8.220708847045898
mvtec,leather,8,2,loio_conformal,6,9.836410522460938
mvtec,leather,8,2,loio_conformal,7,8.597091674804688
mvtec,leather,8,3,loio_conformal,0,8.452701568603516
mvtec,leather,8,3,loio_conformal,1,8.998406410217285
mvtec,leather,8,3,loio_conformal,2,12.14775276184082
mvtec,leather,8,3,loio_conformal,3,10.754998207092285
mvtec,leather,8,3,loio_conformal,4,9.027935028076172
mvtec,leather,8,3,loio_conformal,5,9.832892417907715
mvtec,leather,8,3,loio_conformal,6,15.508520126342773
mvtec,leather,8,3,loio_conformal,7,8.43231201171875
mvtec,leather,8,4,loio_conformal,0,16.29685401916504
mvtec,leather,8,4,loio_conformal,1,9.189184188842773
mvtec,leather,8,4,loio_conformal,2,15.661788940429688
mvtec,leather,8,4,loio_conformal,3,10.066546440124512
mvtec,leather,8,4,loio_conformal,4,8.250284194946289
mvtec,leather,8,4,loio_conformal,5,8.640952110290527
mvtec,leather,8,4,loio_conformal,6,9.180910110473633
mvtec,leather,8,4,loio_conformal,7,9.061098098754883
mvtec,metal_nut,1,0,patch_split_conformal,0,10.419464111328125
mvtec,metal_nut,1,1,patch_split_conformal,0,10.986123085021973
mvtec,metal_nut,1,2,patch_split_conformal,0,12.08055305480957
mvtec,metal_nut,1,3,patch_split_conformal,0,11.814988136291504
mvtec,metal_nut,1,4,patch_split_conformal,0,10.3206787109375
mvtec,metal_nut,2,0,loio_conformal,0,20.6861629486084
mvtec,metal_nut,2,0,loio_conformal,1,18.955556869506836
mvtec,metal_nut,2,1,loio_conformal,0,21.269147872924805
mvtec,metal_nut,2,1,loio_conformal,1,20.196447372436523
mvtec,metal_nut,2,2,loio_conformal,0,19.31419563293457
mvtec,metal_nut,2,2,loio_conformal,1,20.937557220458984
mvtec,metal_nut,2,3,loio_conformal,0,14.940991401672363
mvtec,metal_nut,2,3,loio_conformal,1,17.301523208618164
mvtec,metal_nut,2,4,loio_conformal,0,17.851741790771484
mvtec,metal_nut,2,4,loio_conformal,1,16.497711181640625
mvtec,metal_nut,4,0,loio_conformal,0,14.536992073059082
mvtec,metal_nut,4,0,loio_conformal,1,19.345592498779297
mvtec,metal_nut,4,0,loio_conformal,2,15.368914604187012
mvtec,metal_nut,4,0,loio_conformal,3,14.061880111694336
mvtec,metal_nut,4,1,loio_conformal,0,17.904823303222656
mvtec,metal_nut,4,1,loio_conformal,1,14.585359573364258
mvtec,metal_nut,4,1,loio_conformal,2,17.417367935180664
mvtec,metal_nut,4,1,loio_conformal,3,20.7698974609375
mvtec,metal_nut,4,2,loio_conformal,0,16.626523971557617
mvtec,metal_nut,4,2,loio_conformal,1,14.940722465515137
mvtec,metal_nut,4,2,loio_conformal,2,19.27571678161621
mvtec,metal_nut,4,2,loio_conformal,3,14.527403831481934
mvtec,metal_nut,4,3,loio_conformal,0,14.621148109436035
mvtec,metal_nut,4,3,loio_conformal,1,16.67155647277832
mvtec,metal_nut,4,3,loio_conformal,2,14.879461288452148
mvtec,metal_nut,4,3,loio_conformal,3,18.927732467651367
mvtec,metal_nut,4,4,loio_conformal,0,13.616628646850586
mvtec,metal_nut,4,4,loio_conformal,1,16.513751983642578
mvtec,metal_nut,4,4,loio_conformal,2,16.436466217041016
mvtec,metal_nut,4,4,loio_conformal,3,15.233899116516113
mvtec,metal_nut,8,0,loio_conformal,0,14.262167930603027
mvtec,metal_nut,8,0,loio_conformal,1,14.953605651855469
mvtec,metal_nut,8,0,loio_conformal,2,18.5776309967041
mvtec,metal_nut,8,0,loio_conformal,3,16.3310489654541
mvtec,metal_nut,8,0,loio_conformal,4,14.010744094848633
mvtec,metal_nut,8,0,loio_conformal,5,13.207602500915527
mvtec,metal_nut,8,0,loio_conformal,6,15.26481819152832
mvtec,metal_nut,8,0,loio_conformal,7,14.105138778686523
mvtec,metal_nut,8,1,loio_conformal,0,15.278024673461914
mvtec,metal_nut,8,1,loio_conformal,1,16.184459686279297
mvtec,metal_nut,8,1,loio_conformal,2,16.099979400634766
mvtec,metal_nut,8,1,loio_conformal,3,14.50042724609375
mvtec,metal_nut,8,1,loio_conformal,4,15.162999153137207
mvtec,metal_nut,8,1,loio_conformal,5,12.967764854431152
mvtec,metal_nut,8,1,loio_conformal,6,17.191829681396484
mvtec,metal_nut,8,1,loio_conformal,7,21.149721145629883
mvtec,metal_nut,8,2,loio_conformal,0,16.651432037353516
mvtec,metal_nut,8,2,loio_conformal,1,15.1180419921875
mvtec,metal_nut,8,2,loio_conformal,2,14.447585105895996
mvtec,metal_nut,8,2,loio_conformal,3,17.003131866455078
mvtec,metal_nut,8,2,loio_conformal,4,17.500598907470703
mvtec,metal_nut,8,2,loio_conformal,5,13.432905197143555
mvtec,metal_nut,8,2,loio_conformal,6,15.073301315307617
mvtec,metal_nut,8,2,loio_conformal,7,13.354751586914062
mvtec,metal_nut,8,3,loio_conformal,0,14.599395751953125
mvtec,metal_nut,8,3,loio_conformal,1,14.240274429321289
mvtec,metal_nut,8,3,loio_conformal,2,13.314336776733398
mvtec,metal_nut,8,3,loio_conformal,3,16.52573585510254
mvtec,metal_nut,8,3,loio_conformal,4,15.024188041687012
mvtec,metal_nut,8,3,loio_conformal,5,14.227745056152344
mvtec,metal_nut,8,3,loio_conformal,6,18.378250122070312
mvtec,metal_nut,8,3,loio_conformal,7,14.612451553344727
mvtec,metal_nut,8,4,loio_conformal,0,14.109330177307129
mvtec,metal_nut,8,4,loio_conformal,1,13.196199417114258
mvtec,metal_nut,8,4,loio_conformal,2,13.695634841918945
mvtec,metal_nut,8,4,loio_conformal,3,15.692644119262695
mvtec,metal_nut,8,4,loio_conformal,4,15.713959693908691
mvtec,metal_nut,8,4,loio_conformal,5,15.640199661254883
mvtec,metal_nut,8,4,loio_conformal,6,15.539265632629395
mvtec,metal_nut,8,4,loio_conformal,7,13.19804573059082
mvtec,pill,1,0,patch_split_conformal,0,11.455212593078613
mvtec,pill,1,1,patch_split_conformal,0,11.902020454406738
mvtec,pill,1,2,patch_split_conformal,0,12.45056438446045
mvtec,pill,1,3,patch_split_conformal,0,10.268586158752441
mvtec,pill,1,4,patch_split_conformal,0,11.271085739135742
mvtec,pill,2,0,loio_conformal,0,20.279207229614258
mvtec,pill,2,0,loio_conformal,1,18.377704620361328
mvtec,pill,2,1,loio_conformal,0,19.356273651123047
mvtec,pill,2,1,loio_conformal,1,18.00318145751953
mvtec,pill,2,2,loio_conformal,0,16.82980728149414
mvtec,pill,2,2,loio_conformal,1,17.474660873413086
mvtec,pill,2,3,loio_conformal,0,22.11530876159668
mvtec,pill,2,3,loio_conformal,1,19.328067779541016
mvtec,pill,2,4,loio_conformal,0,22.825773239135742
mvtec,pill,2,4,loio_conformal,1,16.43760871887207
mvtec,pill,4,0,loio_conformal,0,18.07789421081543
mvtec,pill,4,0,loio_conformal,1,14.523591995239258
mvtec,pill,4,0,loio_conformal,2,21.363117218017578
mvtec,pill,4,0,loio_conformal,3,15.321708679199219
mvtec,pill,4,1,loio_conformal,0,17.00174903869629
mvtec,pill,4,1,loio_conformal,1,16.03908348083496
mvtec,pill,4,1,loio_conformal,2,15.482458114624023
mvtec,pill,4,1,loio_conformal,3,16.029455184936523
mvtec,pill,4,2,loio_conformal,0,14.80888557434082
mvtec,pill,4,2,loio_conformal,1,15.921706199645996
mvtec,pill,4,2,loio_conformal,2,16.184080123901367
mvtec,pill,4,2,loio_conformal,3,17.539505004882812
mvtec,pill,4,3,loio_conformal,0,18.310718536376953
mvtec,pill,4,3,loio_conformal,1,17.639116287231445
mvtec,pill,4,3,loio_conformal,2,18.381078720092773
mvtec,pill,4,3,loio_conformal,3,18.188100814819336
mvtec,pill,4,4,loio_conformal,0,13.910202980041504
mvtec,pill,4,4,loio_conformal,1,16.376216888427734
mvtec,pill,4,4,loio_conformal,2,19.269725799560547
mvtec,pill,4,4,loio_conformal,3,14.3414888381958
mvtec,pill,8,0,loio_conformal,0,17.445199966430664
mvtec,pill,8,0,loio_conformal,1,16.676774978637695
mvtec,pill,8,0,loio_conformal,2,14.386878967285156
mvtec,pill,8,0,loio_conformal,3,19.2274227142334
mvtec,pill,8,0,loio_conformal,4,16.045724868774414
mvtec,pill,8,0,loio_conformal,5,15.995267868041992
mvtec,pill,8,0,loio_conformal,6,19.935977935791016
mvtec,pill,8,0,loio_conformal,7,14.624722480773926
mvtec,pill,8,1,loio_conformal,0,17.01917266845703
mvtec,pill,8,1,loio_conformal,1,15.39540958404541
mvtec,pill,8,1,loio_conformal,2,14.909963607788086
mvtec,pill,8,1,loio_conformal,3,16.012561798095703
mvtec,pill,8,1,loio_conformal,4,14.509400367736816
mvtec,pill,8,1,loio_conformal,5,14.487101554870605
mvtec,pill,8,1,loio_conformal,6,15.85401725769043
mvtec,pill,8,1,loio_conformal,7,15.85737133026123
mvtec,pill,8,2,loio_conformal,0,14.415687561035156
mvtec,pill,8,2,loio_conformal,1,16.534334182739258
mvtec,pill,8,2,loio_conformal,2,13.727811813354492
mvtec,pill,8,2,loio_conformal,3,16.27240562438965
mvtec,pill,8,2,loio_conformal,4,14.904568672180176
mvtec,pill,8,2,loio_conformal,5,22.941083908081055
mvtec,pill,8,2,loio_conformal,6,14.802106857299805
mvtec,pill,8,2,loio_conformal,7,16.412012100219727
mvtec,pill,8,3,loio_conformal,0,14.332662582397461
mvtec,pill,8,3,loio_conformal,1,16.519296646118164
mvtec,pill,8,3,loio_conformal,2,18.08184814453125
mvtec,pill,8,3,loio_conformal,3,15.637834548950195
mvtec,pill,8,3,loio_conformal,4,17.85738182067871
mvtec,pill,8,3,loio_conformal,5,13.06289005279541
mvtec,pill,8,3,loio_conformal,6,16.307870864868164
mvtec,pill,8,3,loio_conformal,7,16.063222885131836
mvtec,pill,8,4,loio_conformal,0,17.63864517211914
mvtec,pill,8,4,loio_conformal,1,13.397249221801758
mvtec,pill,8,4,loio_conformal,2,19.848785400390625
mvtec,pill,8,4,loio_conformal,3,14.132158279418945
mvtec,pill,8,4,loio_conformal,4,17.976383209228516
mvtec,pill,8,4,loio_conformal,5,18.268321990966797
mvtec,pill,8,4,loio_conformal,6,18.290597915649414
mvtec,pill,8,4,loio_conformal,7,13.69041919708252
mvtec,screw,1,0,patch_split_conformal,0,11.204009056091309
mvtec,screw,1,1,patch_split_conformal,0,10.968301773071289
mvtec,screw,1,2,patch_split_conformal,0,13.084280967712402
mvtec,screw,1,3,patch_split_conformal,0,11.44140338897705
mvtec,screw,1,4,patch_split_conformal,0,14.092924118041992
mvtec,screw,2,0,loio_conformal,0,26.204309463500977
mvtec,screw,2,0,loio_conformal,1,26.865158081054688
mvtec,screw,2,1,loio_conformal,0,21.90024757385254
mvtec,screw,2,1,loio_conformal,1,22.616973876953125
mvtec,screw,2,2,loio_conformal,0,26.347793579101562
mvtec,screw,2,2,loio_conformal,1,25.87735366821289
mvtec,screw,2,3,loio_conformal,0,22.259899139404297
mvtec,screw,2,3,loio_conformal,1,20.719165802001953
mvtec,screw,2,4,loio_conformal,0,23.82333755493164
mvtec,screw,2,4,loio_conformal,1,24.961965560913086
mvtec,screw,4,0,loio_conformal,0,23.934659957885742
mvtec,screw,4,0,loio_conformal,1,16.69511604309082
mvtec,screw,4,0,loio_conformal,2,18.729909896850586
mvtec,screw,4,0,loio_conformal,3,19.751296997070312
mvtec,screw,4,1,loio_conformal,0,18.447948455810547
mvtec,screw,4,1,loio_conformal,1,18.097854614257812
mvtec,screw,4,1,loio_conformal,2,22.12350845336914
mvtec,screw,4,1,loio_conformal,3,19.401906967163086
mvtec,screw,4,2,loio_conformal,0,19.637434005737305
mvtec,screw,4,2,loio_conformal,1,20.54791259765625
mvtec,screw,4,2,loio_conformal,2,22.13306999206543
mvtec,screw,4,2,loio_conformal,3,22.501169204711914
mvtec,screw,4,3,loio_conformal,0,20.656240463256836
mvtec,screw,4,3,loio_conformal,1,20.19955062866211
mvtec,screw,4,3,loio_conformal,2,18.898168563842773
mvtec,screw,4,3,loio_conformal,3,17.871213912963867
mvtec,screw,4,4,loio_conformal,0,18.608137130737305
mvtec,screw,4,4,loio_conformal,1,18.409103393554688
mvtec,screw,4,4,loio_conformal,2,18.09229850769043
mvtec,screw,4,4,loio_conformal,3,24.34886360168457
mvtec,screw,8,0,loio_conformal,0,21.27646255493164
mvtec,screw,8,0,loio_conformal,1,15.402322769165039
mvtec,screw,8,0,loio_conformal,2,15.328485488891602
mvtec,screw,8,0,loio_conformal,3,20.523117065429688
mvtec,screw,8,0,loio_conformal,4,18.213890075683594
mvtec,screw,8,0,loio_conformal,5,16.844303131103516
mvtec,screw,8,0,loio_conformal,6,16.61954689025879
mvtec,screw,8,0,loio_conformal,7,18.679027557373047
mvtec,screw,8,1,loio_conformal,0,17.011674880981445
mvtec,screw,8,1,loio_conformal,1,16.75975227355957
mvtec,screw,8,1,loio_conformal,2,17.876970291137695
mvtec,screw,8,1,loio_conformal,3,18.24668312072754
mvtec,screw,8,1,loio_conformal,4,17.78399085998535
mvtec,screw,8,1,loio_conformal,5,22.534954071044922
mvtec,screw,8,1,loio_conformal,6,21.329465866088867
mvtec,screw,8,1,loio_conformal,7,19.525318145751953
mvtec,screw,8,2,loio_conformal,0,15.913971900939941
mvtec,screw,8,2,loio_conformal,1,18.772445678710938
mvtec,screw,8,2,loio_conformal,2,18.15071678161621
mvtec,screw,8,2,loio_conformal,3,20.91939353942871
mvtec,screw,8,2,loio_conformal,4,17.42373275756836
mvtec,screw,8,2,loio_conformal,5,24.794143676757812
mvtec,screw,8,2,loio_conformal,6,20.206708908081055
mvtec,screw,8,2,loio_conformal,7,21.197546005249023
mvtec,screw,8,3,loio_conformal,0,17.00465202331543
mvtec,screw,8,3,loio_conformal,1,17.114421844482422
mvtec,screw,8,3,loio_conformal,2,20.925065994262695
mvtec,screw,8,3,loio_conformal,3,19.845584869384766
mvtec,screw,8,3,loio_conformal,4,20.929018020629883
mvtec,screw,8,3,loio_conformal,5,18.142681121826172
mvtec,screw,8,3,loio_conformal,6,16.955244064331055
mvtec,screw,8,3,loio_conformal,7,18.27962875366211
mvtec,screw,8,4,loio_conformal,0,25.531414031982422
mvtec,screw,8,4,loio_conformal,1,19.565824508666992
mvtec,screw,8,4,loio_conformal,2,17.031776428222656
mvtec,screw,8,4,loio_conformal,3,22.1721248626709
mvtec,screw,8,4,loio_conformal,4,17.160865783691406
mvtec,screw,8,4,loio_conformal,5,16.35791015625
mvtec,screw,8,4,loio_conformal,6,18.272689819335938
mvtec,screw,8,4,loio_conformal,7,18.971267700195312
mvtec,tile,1,0,patch_split_conformal,0,15.956393241882324
mvtec,tile,1,1,patch_split_conformal,0,8.874579429626465
mvtec,tile,1,2,patch_split_conformal,0,9.198515892028809
mvtec,tile,1,3,patch_split_conformal,0,12.416783332824707
mvtec,tile,1,4,patch_split_conformal,0,13.200508117675781
mvtec,tile,2,0,loio_conformal,0,13.811294555664062
mvtec,tile,2,0,loio_conformal,1,15.426281929016113
mvtec,tile,2,1,loio_conformal,0,23.586156845092773
mvtec,tile,2,1,loio_conformal,1,21.172046661376953
mvtec,tile,2,2,loio_conformal,0,14.004876136779785
mvtec,tile,2,2,loio_conformal,1,14.472333908081055
mvtec,tile,2,3,loio_conformal,0,22.877735137939453
mvtec,tile,2,3,loio_conformal,1,18.561885833740234
mvtec,tile,2,4,loio_conformal,0,21.752857208251953
mvtec,tile,2,4,loio_conformal,1,17.968997955322266
mvtec,tile,4,0,loio_conformal,0,12.714003562927246
mvtec,tile,4,0,loio_conformal,1,16.22743034362793
mvtec,tile,4,0,loio_conformal,2,12.414597511291504
mvtec,tile,4,0,loio_conformal,3,15.57398796081543
mvtec,tile,4,1,loio_conformal,0,12.403319358825684
mvtec,tile,4,1,loio_conformal,1,14.761147499084473
mvtec,tile,4,1,loio_conformal,2,13.428464889526367
mvtec,tile,4,1,loio_conformal,3,11.57050609588623
mvtec,tile,4,2,loio_conformal,0,11.792505264282227
mvtec,tile,4,2,loio_conformal,1,19.55024528503418
mvtec,tile,4,2,loio_conformal,2,14.526419639587402
mvtec,tile,4,2,loio_conformal,3,12.918543815612793
mvtec,tile,4,3,loio_conformal,0,11.978278160095215
mvtec,tile,4,3,loio_conformal,1,12.777871131896973
mvtec,tile,4,3,loio_conformal,2,13.057551383972168
mvtec,tile,4,3,loio_conformal,3,16.504972457885742
mvtec,tile,4,4,loio_conformal,0,16.802003860473633
mvtec,tile,4,4,loio_conformal,1,12.868263244628906
mvtec,tile,4,4,loio_conformal,2,14.451356887817383
mvtec,tile,4,4,loio_conformal,3,13.699644088745117
mvtec,tile,8,0,loio_conformal,0,12.380712509155273
mvtec,tile,8,0,loio_conformal,1,12.13128662109375
mvtec,tile,8,0,loio_conformal,2,12.572564125061035
mvtec,tile,8,0,loio_conformal,3,11.107397079467773
mvtec,tile,8,0,loio_conformal,4,15.476113319396973
mvtec,tile,8,0,loio_conformal,5,11.76671314239502
mvtec,tile,8,0,loio_conformal,6,14.528626441955566
mvtec,tile,8,0,loio_conformal,7,10.788154602050781
mvtec,tile,8,1,loio_conformal,0,12.7979736328125
mvtec,tile,8,1,loio_conformal,1,12.073980331420898
mvtec,tile,8,1,loio_conformal,2,12.464859962463379
mvtec,tile,8,1,loio_conformal,3,15.679343223571777
mvtec,tile,8,1,loio_conformal,4,12.269941329956055
mvtec,tile,8,1,loio_conformal,5,14.908122062683105
mvtec,tile,8,1,loio_conformal,6,11.637120246887207
mvtec,tile,8,1,loio_conformal,7,10.95850658416748
mvtec,tile,8,2,loio_conformal,0,10.797891616821289
mvtec,tile,8,2,loio_conformal,1,19.410083770751953
mvtec,tile,8,2,loio_conformal,2,12.999794960021973
mvtec,tile,8,2,loio_conformal,3,10.220657348632812
mvtec,tile,8,2,loio_conformal,4,13.73949909210205
mvtec,tile,8,2,loio_conformal,5,12.829455375671387
mvtec,tile,8,2,loio_conformal,6,14.57640266418457
mvtec,tile,8,2,loio_conformal,7,15.165047645568848
mvtec,tile,8,3,loio_conformal,0,11.689821243286133
mvtec,tile,8,3,loio_conformal,1,12.648137092590332
mvtec,tile,8,3,loio_conformal,2,11.58106803894043
mvtec,tile,8,3,loio_conformal,3,12.156014442443848
mvtec,tile,8,3,loio_conformal,4,16.388145446777344
mvtec,tile,8,3,loio_conformal,5,13.937585830688477
mvtec,tile,8,3,loio_conformal,6,11.516095161437988
mvtec,tile,8,3,loio_conformal,7,12.36760425567627
mvtec,tile,8,4,loio_conformal,0,12.08952808380127
mvtec,tile,8,4,loio_conformal,1,13.622575759887695
mvtec,tile,8,4,loio_conformal,2,12.971208572387695
mvtec,tile,8,4,loio_conformal,3,12.586159706115723
mvtec,tile,8,4,loio_conformal,4,12.59221076965332
mvtec,tile,8,4,loio_conformal,5,13.766464233398438
mvtec,tile,8,4,loio_conformal,6,13.204007148742676
mvtec,tile,8,4,loio_conformal,7,10.918219566345215
mvtec,toothbrush,1,0,patch_split_conformal,0,15.712081909179688
mvtec,toothbrush,1,1,patch_split_conformal,0,13.715020179748535
mvtec,toothbrush,1,2,patch_split_conformal,0,14.308347702026367
mvtec,toothbrush,1,3,patch_split_conformal,0,13.872017860412598
mvtec,toothbrush,1,4,patch_split_conformal,0,14.401002883911133
mvtec,toothbrush,2,0,loio_conformal,0,31.082597732543945
mvtec,toothbrush,2,0,loio_conformal,1,26.16598892211914
mvtec,toothbrush,2,1,loio_conformal,0,28.03720474243164
mvtec,toothbrush,2,1,loio_conformal,1,22.159042358398438
mvtec,toothbrush,2,2,loio_conformal,0,16.64303207397461
mvtec,toothbrush,2,2,loio_conformal,1,18.06287956237793
mvtec,toothbrush,2,3,loio_conformal,0,27.789684295654297
mvtec,toothbrush,2,3,loio_conformal,1,24.266719818115234
mvtec,toothbrush,2,4,loio_conformal,0,20.929485321044922
mvtec,toothbrush,2,4,loio_conformal,1,20.456684112548828
mvtec,toothbrush,4,0,loio_conformal,0,20.182199478149414
mvtec,toothbrush,4,0,loio_conformal,1,20.446462631225586
mvtec,toothbrush,4,0,loio_conformal,2,20.20639419555664
mvtec,toothbrush,4,0,loio_conformal,3,18.849655151367188
mvtec,toothbrush,4,1,loio_conformal,0,21.157991409301758
mvtec,toothbrush,4,1,loio_conformal,1,22.554428100585938
mvtec,toothbrush,4,1,loio_conformal,2,20.393142700195312
mvtec,toothbrush,4,1,loio_conformal,3,16.90022087097168
mvtec,toothbrush,4,2,loio_conformal,0,21.22122573852539
mvtec,toothbrush,4,2,loio_conformal,1,16.641963958740234
mvtec,toothbrush,4,2,loio_conformal,2,17.419633865356445
mvtec,toothbrush,4,2,loio_conformal,3,17.88393783569336
mvtec,toothbrush,4,3,loio_conformal,0,21.32696533203125
mvtec,toothbrush,4,3,loio_conformal,1,19.160757064819336
mvtec,toothbrush,4,3,loio_conformal,2,17.553462982177734
mvtec,toothbrush,4,3,loio_conformal,3,20.034475326538086
mvtec,toothbrush,4,4,loio_conformal,0,20.607059478759766
mvtec,toothbrush,4,4,loio_conformal,1,19.965164184570312
mvtec,toothbrush,4,4,loio_conformal,2,19.988235473632812
mvtec,toothbrush,4,4,loio_conformal,3,17.893110275268555
mvtec,toothbrush,8,0,loio_conformal,0,17.911428451538086
mvtec,toothbrush,8,0,loio_conformal,1,17.682214736938477
mvtec,toothbrush,8,0,loio_conformal,2,20.6450138092041
mvtec,toothbrush,8,0,loio_conformal,3,17.730987548828125
mvtec,toothbrush,8,0,loio_conformal,4,17.55595588684082
mvtec,toothbrush,8,0,loio_conformal,5,18.13498878479004
mvtec,toothbrush,8,0,loio_conformal,6,16.778940200805664
mvtec,toothbrush,8,0,loio_conformal,7,16.98178482055664
mvtec,toothbrush,8,1,loio_conformal,0,24.54176139831543
mvtec,toothbrush,8,1,loio_conformal,1,19.26318359375
mvtec,toothbrush,8,1,loio_conformal,2,20.21078872680664
mvtec,toothbrush,8,1,loio_conformal,3,16.297672271728516
mvtec,toothbrush,8,1,loio_conformal,4,18.35390281677246
mvtec,toothbrush,8,1,loio_conformal,5,16.656442642211914
mvtec,toothbrush,8,1,loio_conformal,6,21.033092498779297
mvtec,toothbrush,8,1,loio_conformal,7,16.86910057067871
mvtec,toothbrush,8,2,loio_conformal,0,16.756492614746094
mvtec,toothbrush,8,2,loio_conformal,1,16.340898513793945
mvtec,toothbrush,8,2,loio_conformal,2,17.770383834838867
mvtec,toothbrush,8,2,loio_conformal,3,16.952857971191406
mvtec,toothbrush,8,2,loio_conformal,4,16.84022331237793
mvtec,toothbrush,8,2,loio_conformal,5,16.985694885253906
mvtec,toothbrush,8,2,loio_conformal,6,17.484018325805664
mvtec,toothbrush,8,2,loio_conformal,7,17.33586883544922
mvtec,toothbrush,8,3,loio_conformal,0,20.78382682800293
mvtec,toothbrush,8,3,loio_conformal,1,16.968631744384766
mvtec,toothbrush,8,3,loio_conformal,2,18.427682876586914
mvtec,toothbrush,8,3,loio_conformal,3,17.192163467407227
mvtec,toothbrush,8,3,loio_conformal,4,16.96733283996582
mvtec,toothbrush,8,3,loio_conformal,5,18.042688369750977
mvtec,toothbrush,8,3,loio_conformal,6,17.156057357788086
mvtec,toothbrush,8,3,loio_conformal,7,19.62217903137207
mvtec,toothbrush,8,4,loio_conformal,0,23.086294174194336
mvtec,toothbrush,8,4,loio_conformal,1,17.39236831665039
mvtec,toothbrush,8,4,loio_conformal,2,16.833377838134766
mvtec,toothbrush,8,4,loio_conformal,3,17.801162719726562
mvtec,toothbrush,8,4,loio_conformal,4,18.102025985717773
mvtec,toothbrush,8,4,loio_conformal,5,19.81207275390625
mvtec,toothbrush,8,4,loio_conformal,6,19.80160903930664
mvtec,toothbrush,8,4,loio_conformal,7,18.256519317626953
mvtec,transistor,1,0,patch_split_conformal,0,12.130955696105957
mvtec,transistor,1,1,patch_split_conformal,0,13.745233535766602
mvtec,transistor,1,2,patch_split_conformal,0,13.578238487243652
mvtec,transistor,1,3,patch_split_conformal,0,11.711140632629395
mvtec,transistor,1,4,patch_split_conformal,0,13.672972679138184
mvtec,transistor,2,0,loio_conformal,0,20.828922271728516
mvtec,transistor,2,0,loio_conformal,1,19.021631240844727
mvtec,transistor,2,1,loio_conformal,0,20.428516387939453
mvtec,transistor,2,1,loio_conformal,1,22.81622886657715
mvtec,transistor,2,2,loio_conformal,0,17.55034065246582
mvtec,transistor,2,2,loio_conformal,1,19.029455184936523
mvtec,transistor,2,3,loio_conformal,0,18.808330535888672
mvtec,transistor,2,3,loio_conformal,1,18.594579696655273
mvtec,transistor,2,4,loio_conformal,0,20.518918991088867
mvtec,transistor,2,4,loio_conformal,1,21.967967987060547
mvtec,transistor,4,0,loio_conformal,0,17.078548431396484
mvtec,transistor,4,0,loio_conformal,1,16.75938606262207
mvtec,transistor,4,0,loio_conformal,2,18.838022232055664
mvtec,transistor,4,0,loio_conformal,3,19.591093063354492
mvtec,transistor,4,1,loio_conformal,0,18.04616928100586
